X_id,estId,estName,addrFull,srvType,insStatus,insDate,observation,infCategory,defDesc,infType,actionDesc,OutcomeDate,OutcomeDesc,fineAmount,geometry
2472,10287207,LAN DAI NAILS & SPA,681 THE QUEENSWAY,Aesthetics,Pass,2023-06-12,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.49947, 43.627]]}"
2473,10287207,LAN DAI NAILS & SPA,681 THE QUEENSWAY,Nails,Pass,2023-06-12,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.49947, 43.627]]}"
2474,10288267,TOP QUEEN NAILS,"895 LAWRENCE AVE E, UNIT-6",Aesthetics,Pass,2023-08-15,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.34751, 43.73577]]}"
2475,10288267,TOP QUEEN NAILS,"895 LAWRENCE AVE E, UNIT-6",Aesthetics,Conditional Pass,2023-08-11,One or more significant infractions were observed under the Bodysafe Premises Regulation during an inspection.,04 - Reprocessing and Maintenance of Reusable Equipment/Instruments,Reusable equipment not cleaned and disinfected or sterilized between each use. Reg. Clause 10 (4)(a),C - Crucial,Notice to Comply,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.34751, 43.73577]]}"
2476,10288267,TOP QUEEN NAILS,"895 LAWRENCE AVE E, UNIT-6",Nails,Pass,2023-08-15,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.34751, 43.73577]]}"
2477,10288267,TOP QUEEN NAILS,"895 LAWRENCE AVE E, UNIT-6",Nails,Conditional Pass,2023-08-11,One or more significant infractions were observed under the Bodysafe Premises Regulation during an inspection.,04 - Reprocessing and Maintenance of Reusable Equipment/Instruments,Personal service setting - use equipment not maintained in sanitary condition. Reg. Clause 10 (1)(a),C - Crucial,Notice to Comply,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.34751, 43.73577]]}"
2478,10288267,TOP QUEEN NAILS,"895 LAWRENCE AVE E, UNIT-6",Nails,Conditional Pass,2023-08-11,One or more significant infractions were observed under the Bodysafe Premises Regulation during an inspection.,04 - Reprocessing and Maintenance of Reusable Equipment/Instruments,Reusable equipment not cleaned and disinfected or sterilized between each use. Reg. Clause 10 (4)(a),C - Crucial,Notice to Comply,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.34751, 43.73577]]}"
2479,10288267,TOP QUEEN NAILS,"895 LAWRENCE AVE E, UNIT-6",Nails,Conditional Pass,2023-08-11,One or more significant infractions were observed under the Bodysafe Premises Regulation during an inspection.,06 - Sharps Handling & Disposal,Fail to ensure all sharps disposed of immediately after use in sharps container in close proximity to where personal service provided. Reg. Subsec. 10 (7),C - Crucial,Notice to Comply,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.34751, 43.73577]]}"
2480,10288826,K-TWO HAIR SALON,"222 SPADINA AVE, UNIT-221",Barbering & Hairdressing,Conditional Pass,2024-01-22,One or more significant infractions were observed under the Bodysafe Premises Regulation during an inspection.,04 - Reprocessing and Maintenance of Reusable Equipment/Instruments,Reusable equipment not cleaned as often as necessary to prevent disease transmission. Reg. Subsec. 10 (4),C - Crucial,Verbal Order,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.39758, 43.65141]]}"
2481,10288826,K-TWO HAIR SALON,"222 SPADINA AVE, UNIT-221",Barbering & Hairdressing,Conditional Pass,2024-01-22,One or more significant infractions were observed under the Bodysafe Premises Regulation during an inspection.,04 - Reprocessing and Maintenance of Reusable Equipment/Instruments,Personal service setting - use equipment not maintained in sanitary condition. Reg. Clause 10 (1)(a),C - Crucial,Notice to Comply,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.39758, 43.65141]]}"
2482,10288826,K-TWO HAIR SALON,"222 SPADINA AVE, UNIT-221",Barbering & Hairdressing,Conditional Pass,2024-01-22,One or more significant infractions were observed under the Bodysafe Premises Regulation during an inspection.,03 - Service Provider Hygiene & Handwashing,Fail to ensure one sink used only for hand washing in personal service setting. Reg. Para. 5 of subsec. 8 (1),C - Crucial,Notice to Comply,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.39758, 43.65141]]}"
2483,10288830,ZENA AESTHETICS,"3338 YONGE ST, FLR-2",Aesthetics,Pass,2020-02-28,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.40418, 43.73156]]}"
2484,10288830,ZENA AESTHETICS,"3338 YONGE ST, FLR-2",Nails,Pass,2020-02-28,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.40418, 43.73156]]}"
2485,10289353,NOVO SPA & SALON,66 AVENUE RD,Aesthetics,Pass,2023-07-18,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.39567, 43.67149]]}"
2486,10289353,NOVO SPA & SALON,66 AVENUE RD,Nails,Pass,2023-07-18,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.39567, 43.67149]]}"
2487,10438266,ST. CLAIR O'CONNOR COMMUNITY (MICHAEL'S HAIRSTYLING),2701 ST CLAIR AVE E,Barbering & Hairdressing,Pass,2020-02-26,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.31186, 43.70545]]}"
2488,10434517,ZEN NAILS & SPA,1969 AVENUE RD,Aesthetics,Pass,2022-05-17,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.41956, 43.73474]]}"
2489,10434517,ZEN NAILS & SPA,1969 AVENUE RD,Nails,Pass,2022-05-17,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.41956, 43.73474]]}"
2490,10434517,ZEN NAILS & SPA,1969 AVENUE RD,Nails,Conditional Pass,2022-05-12,One or more significant infractions were observed under the Bodysafe Premises Regulation during an inspection.,04 - Reprocessing and Maintenance of Reusable Equipment/Instruments,Reusable equipment not cleaned and disinfected or sterilized between each use. Reg. Clause 10 (4)(a),C - Crucial,Notice to Comply,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.41956, 43.73474]]}"
2491,10435318,EFX SALON & SPA,"265 WINCOTT DR, UNIT-5",Barbering & Hairdressing,Pass,2023-07-27,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.54498, 43.6795]]}"
2492,10435321,LANA'S HAIR DESIGN,4866 DUNDAS ST W,Barbering & Hairdressing,Pass,2023-11-28,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.52803, 43.65001]]}"
2493,10438598,SUSAN NAIL & SPA,"27 REAN DR, UNIT-5",Aesthetics,Pass,2020-02-19,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.38255, 43.76759]]}"
2494,10438598,SUSAN NAIL & SPA,"27 REAN DR, UNIT-5",Nails,Pass,2020-02-19,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.38255, 43.76759]]}"
2495,10432959,XIAN NI BEAUTY CENTRE,"4675 STEELES AVE E, UNIT-2C13",Aesthetics,Pass,2023-02-21,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.30253, 43.82416]]}"
2496,10432959,XIAN NI BEAUTY CENTRE,"4675 STEELES AVE E, UNIT-2C13",Aesthetics,Pass,2023-01-24,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.30253, 43.82416]]}"
2497,10432959,XIAN NI BEAUTY CENTRE,"4675 STEELES AVE E, UNIT-2C13",Aesthetics,Conditional Pass,2023-01-20,One or more significant infractions were observed under the Bodysafe Premises Regulation during an inspection.,04 - Reprocessing and Maintenance of Reusable Equipment/Instruments,Manufacturer's instructions not kept at personal service setting in location accessible to service provider. Reg. Subsec. 10 (3),C - Crucial,Notice to Comply,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.30253, 43.82416]]}"
2498,10432959,XIAN NI BEAUTY CENTRE,"4675 STEELES AVE E, UNIT-2C13",Micropigmentation/Microblading,Pass,2023-02-21,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.30253, 43.82416]]}"
2499,10432959,XIAN NI BEAUTY CENTRE,"4675 STEELES AVE E, UNIT-2C13",Micropigmentation/Microblading,Pass,2023-01-24,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.30253, 43.82416]]}"
2500,10432959,XIAN NI BEAUTY CENTRE,"4675 STEELES AVE E, UNIT-2C13",Micropigmentation/Microblading,Conditional Pass,2023-01-20,One or more significant infractions were observed under the Bodysafe Premises Regulation during an inspection.,04 - Reprocessing and Maintenance of Reusable Equipment/Instruments,Manufacturer's instructions not kept at personal service setting in location accessible to service provider. Reg. Subsec. 10 (3),C - Crucial,Notice to Comply,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.30253, 43.82416]]}"
2501,10434014,GRACE HAIR SALON,138 AUGUSTA AVE,Barbering & Hairdressing,Pass,2024-01-10,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.40147, 43.65234]]}"
2502,10434406,NINO D'ARENA,"220 YONGE ST, UNIT A-141",Aesthetics,Pass,2023-10-26,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.38011, 43.65368]]}"
2503,10434406,NINO D'ARENA,"220 YONGE ST, UNIT A-141",Barbering & Hairdressing,Pass,2023-10-26,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.38011, 43.65368]]}"
2504,10434406,NINO D'ARENA,"220 YONGE ST, UNIT A-141",Nails,Pass,2023-10-26,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.38011, 43.65368]]}"
2505,10439308,SPECTRA HAIR & NAIL SPA,2821 LAKE SHORE BLVD W,Aesthetics,Pass,2020-02-13,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.50112, 43.60146]]}"
2506,10439308,SPECTRA HAIR & NAIL SPA,2821 LAKE SHORE BLVD W,Barbering & Hairdressing,Pass,2020-02-13,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.50112, 43.60146]]}"
2507,10439308,SPECTRA HAIR & NAIL SPA,2821 LAKE SHORE BLVD W,Nails,Pass,2020-02-13,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.50112, 43.60146]]}"
2508,10513460,ALLURE BODY BAR,"735 DANFORTH AVE, FLR-1",Aesthetics,Pass,2023-09-20,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.34278, 43.67911]]}"
2509,10512458,DAVISVILLE NAILS & SPA,"1980 YONGE ST, FLR-2ND",Aesthetics,Pass,2024-01-12,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.39723, 43.69996]]}"
2510,10512458,DAVISVILLE NAILS & SPA,"1980 YONGE ST, FLR-2ND",Nails,Pass,2024-01-12,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.39723, 43.69996]]}"
2511,10512619,PERRI & PALMACCI HAIR CO,1656 BAYVIEW AVE,Barbering & Hairdressing,Pass,2023-08-01,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.37606, 43.70725]]}"
2512,10512644,IG BEAUTY STUDIO,605 EGLINTON AVE E,Aesthetics,Pass,2023-12-11,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.37745, 43.71076]]}"
2513,10513491,LAYMON HAIR & ESTHETIC SALON,2588 DANFORTH AVE,Aesthetics,Pass,2023-09-26,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.30104, 43.68864]]}"
2514,10513491,LAYMON HAIR & ESTHETIC SALON,2588 DANFORTH AVE,Barbering & Hairdressing,Pass,2023-09-26,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.30104, 43.68864]]}"
2515,10513491,LAYMON HAIR & ESTHETIC SALON,2588 DANFORTH AVE,Ear Piercing,Pass,2023-09-26,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.30104, 43.68864]]}"
2516,10513501,NUVO NAILS,"391 FRONT ST W, UNIT-C",Aesthetics,Pass,2023-11-07,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.3931, 43.64277]]}"
2517,10513501,NUVO NAILS,"391 FRONT ST W, UNIT-C",Nails,Pass,2023-11-07,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.3931, 43.64277]]}"
2518,10512075,ABSTRACT ARTS TATTOO & BODY PIERCING,627 QUEEN ST W,Body Piercing,Pass,2023-08-01,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.40311, 43.64737]]}"
2519,10512075,ABSTRACT ARTS TATTOO & BODY PIERCING,627 QUEEN ST W,Tattooing,Pass,2023-08-01,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.40311, 43.64737]]}"
2520,10512075,ABSTRACT ARTS TATTOO & BODY PIERCING,627 QUEEN ST W,Tattooing,Pass,2023-03-07,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.40311, 43.64737]]}"
2521,10513918,M NAILS,117 DANFORTH AVE,Aesthetics,Pass,2023-10-05,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.35791, 43.67621]]}"
2522,10513918,M NAILS,117 DANFORTH AVE,Nails,Pass,2023-10-05,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.35791, 43.67621]]}"
2523,10512180,NAILS FOR YOU AND SPA,109 DUNDAS ST W,Aesthetics,Pass,2023-09-11,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.38413, 43.65544]]}"
2524,10512180,NAILS FOR YOU AND SPA,109 DUNDAS ST W,Aesthetics,Conditional Pass,2023-09-07,One or more significant infractions were observed under the Bodysafe Premises Regulation during an inspection.,04 - Reprocessing and Maintenance of Reusable Equipment/Instruments,Reusable equipment not cleaned and disinfected or sterilized between each use. Reg. Clause 10 (4)(a),C - Crucial,Notice to Comply,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.38413, 43.65544]]}"
2525,10512180,NAILS FOR YOU AND SPA,109 DUNDAS ST W,Nails,Pass,2023-09-07,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.38413, 43.65544]]}"
2526,10513924,CUTS BY TAZ,"115 DANFORTH AVE, UNIT-204",Barbering & Hairdressing,Pass,2023-10-06,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.35793, 43.67618]]}"
2527,10514020,NICE ONE MANIPEDI SPA,"2498 YONGE ST, STE-201-202",Aesthetics,Pass,2020-03-02,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.39976, 43.71201]]}"
